Time_Taken,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5
457,0.879999995,0.600000024,1.128999949,1.393000007,1.05400002
458,0.879999995,0.596000016,1.125,1.393000007,1.057999969
459,0.879999995,0.600000024,1.128999949,1.393000007,1.057999969
460,0.879999995,0.600000024,1.128999949,1.389999986,1.057999969
461,0.879999995,0.600000024,1.125,1.389999986,1.05400002
462,0.879999995,0.600000024,1.125,1.389999986,1.05400002
463,0.879999995,0.596000016,1.125,1.389999986,1.05400002
464,0.876999974,0.600000024,1.125,1.389999986,1.05400002
466,0.876999974,0.600000024,1.121999979,1.389999986,1.05400002
468,0.876999974,0.596000016,1.125,1.389999986,1.05400002
470,0.876999974,0.596000016,1.121999979,1.389999986,1.050999999
472,0.876999974,0.596000016,1.121999979,1.386999965,1.050999999
474,0.876999974,0.596000016,1.121999979,1.386999965,1.050999999
476,0.874000013,0.596000016,1.121999979,1.386999965,1.050999999
478,0.874000013,0.596000016,1.118999958,1.386999965,1.047999978
481,0.874000013,0.592999995,1.118999958,1.383000016,1.047999978
483,0.874000013,0.592999995,1.118999958,1.383000016,1.047999978
485,0.874000013,0.592999995,1.118999958,1.383000016,1.047999978
487,0.870000005,0.592999995,1.116000056,1.379999995,1.047999978
490,0.870000005,0.592999995,1.116000056,1.379999995,1.044999957
493,0.870000005,0.589999974,1.116000056,1.379999995,1.044999957
496,0.870000005,0.589999974,1.111999989,1.379999995,1.024999976
499,0.866999984,0.589999974,1.111999989,1.376999974,1.041000009
502,0.866999984,0.589999974,1.108999968,1.376999974,1.024999976
505,0.866999984,0.589999974,1.108999968,1.376999974,1.041000009
508,0.866999984,0.587000012,1.108999968,1.373999953,1.037999988
511,0.864000022,0.587000012,1.105999947,1.373999953,1.034999967
515,0.861000001,0.587000012,1.105999947,1.370000005,1.034999967
519,0.861000001,0.583000004,1.103000045,1.370000005,1.034999967
523,0.861000001,0.583000004,1.103000045,1.370000005,1.031999946
528,0.861000001,0.583000004,1.100000024,1.366999984,1.031999946
532,0.861000001,0.579999983,1.100000024,1.366999984,1.031999946
535,0.85799998,0.579999983,1.095999956,1.363999963,1.031999946
538,0.85799998,0.579999983,1.095999956,1.363999963,1.029000044
541,0.85799998,0.579999983,1.095999956,1.363999963,1.011999965
544,0.853999972,0.577000022,1.095999956,1.363999963,1.011999965
547,0.853999972,0.577000022,1.093000054,1.360999942,1.024999976
550,0.853999972,0.579999983,1.093000054,1.360999942,1.024999976
553,0.851000011,0.577000022,1.090000033,1.360999942,1.024999976
556,0.851000011,0.577000022,1.090000033,1.35800004,1.021999955
559,0.851000011,0.577000022,1.090000033,1.35800004,1.021999955
562,0.851000011,0.577000022,1.087000012,1.35800004,1.021999955
565,0.84799999,0.574000001,1.082999945,1.353999972,1.019000053
569,0.84799999,0.574000001,1.087000012,1.353999972,1.019000053
573,0.84799999,0.574000001,1.082999945,1.350999951,1.019000053
577,0.845000029,0.574000001,1.082999945,1.350999951,1.016000032
581,0.845000029,0.574000001,1.080000043,1.34800005,1.011999965
585,0.845000029,0.569999993,1.077000022,1.34800005,1.011999965
588,0.845000029,0.569999993,1.080000043,1.34800005,1.011999965
591,0.841000021,0.569999993,1.077000022,1.34800005,1.011999965
594,0.841000021,0.569999993,1.074000001,1.345000029,1.011999965
597,0.841000021,0.566999972,1.074000001,1.345000029,1.008999944
600,0.841000021,0.569999993,1.074000001,1.345000029,1.008999944
603,0.841000021,0.566999972,1.074000001,1.340999961,1.006000042
606,0.841000021,0.566999972,1.070000052,1.340999961,1.006000042
609,0.838,0.566999972,1.070000052,1.340999961,1.006000042
612,0.838,0.566999972,1.070000052,1.338000059,1.006000042
615,0.838,0.566999972,1.067000031,1.338000059,1.003000021
618,0.834999979,0.56400001,1.067000031,1.338000059,1.003000021
622,0.834999979,0.56400001,1.067000031,1.338000059,1.003000021
625,0.834999979,0.56400001,1.06400001,1.335000038,1
628,0.834999979,0.56400001,1.06400001,1.332000017,1
630,0.834999979,0.56400001,1.06400001,1.332000017,1
632,0.832000017,0.56400001,1.06400001,1.335000038,1
635,0.832000017,0.56099999,1.06400001,1.332000017,0.995999992
638,0.832000017,0.56400001,1.06099999,1.332000017,0.995999992
642,0.832000017,0.56099999,1.06099999,1.328999996,0.995999992
645,0.828999996,0.56099999,1.057999969,1.328999996,0.995999992
647,0.828999996,0.56099999,1.057999969,1.328999996,0.992999971
649,0.828999996,0.56099999,1.057999969,1.328999996,0.992999971
651,0.828999996,0.56099999,1.057999969,1.325000048,0.992999971
653,0.828999996,0.56099999,1.057999969,1.325000048,0.992999971
655,0.828999996,0.558000028,1.05400002,1.325000048,0.992999971
657,0.824999988,0.56099999,1.050999999,1.325000048,0.992999971
659,0.824999988,0.56099999,1.05400002,1.325000048,0.99000001
661,0.824999988,0.558000028,1.05400002,1.325000048,0.973999977
663,0.824999988,0.558000028,1.050999999,1.322000027,0.99000001
665,0.824999988,0.558000028,1.050999999,1.322000027,0.973999977
667,0.824999988,0.558000028,1.050999999,1.322000027,0.99000001
669,0.824999988,0.558000028,1.050999999,1.322000027,0.986999989
671,0.824999988,0.558000028,1.050999999,1.319000006,0.986999989
673,0.822000027,0.558000028,1.047999978,1.319000006,0.986999989
676,0.822000027,0.558000028,1.047999978,1.319000006,0.986999989
679,0.819000006,0.558000028,1.047999978,1.319000006,0.98299998
682,0.819000006,0.55400002,1.044999957,1.315999985,0.967000008
685,0.819000006,0.55400002,1.044999957,1.315999985,0.967000008
688,0.819000006,0.55400002,1.044999957,1.315999985,0.98299998
691,0.819000006,0.55400002,1.044999957,1.312000036,0.967000008
694,0.815999985,0.550999999,1.041000009,1.312000036,0.980000019
697,0.815999985,0.55400002,1.041000009,1.312000036,0.980000019
700,0.815999985,0.55400002,1.041000009,1.312000036,0.980000019
703,0.815999985,0.55400002,1.037999988,1.309000015,0.976999998
707,0.811999977,0.550999999,1.037999988,1.309000015,0.961000025
710,0.811999977,0.550999999,1.034999967,1.309000015,0.961000025
713,0.811999977,0.550999999,1.034999967,1.305999994,0.976999998
716,0.811999977,0.550999999,1.034999967,1.305999994,0.961000025
720,0.811999977,0.550999999,1.034999967,1.305999994,0.958000004
724,0.809000015,0.550999999,1.031999946,1.302999973,0.958000004
727,0.809000015,0.547999978,1.031999946,1.302999973,0.973999977
729,0.809000015,0.547999978,1.031999946,1.302999973,0.970000029
731,0.809000015,0.547999978,1.031999946,1.302999973,0.973999977
735,0.809000015,0.547999978,1.029000044,1.299999952,0.970000029
737,0.809000015,0.547999978,1.029000044,1.302999973,0.970000029
739,0.805999994,0.547999978,1.029000044,1.299999952,0.970000029
741,0.809000015,0.547999978,1.029000044,1.299999952,0.967000008
743,0.805999994,0.547999978,1.024999976,1.296000004,0.970000029
745,0.805999994,0.545000017,1.024999976,1.296000004,0.950999975
747,0.805999994,0.545000017,1.024999976,1.296000004,0.967000008
749,0.805999994,0.545000017,1.024999976,1.296000004,0.967000008
751,0.805999994,0.545000017,1.024999976,1.296000004,0.963999987
755,0.802999973,0.545000017,1.021999955,1.292999983,0.963999987
757,0.802999973,0.541000009,1.021999955,1.292999983,0.950999975
760,0.802999973,0.545000017,1.021999955,1.292999983,0.948000014
763,0.800000012,0.545000017,1.021999955,1.292999983,0.963999987
766,0.800000012,0.545000017,1.019000053,1.289999962,0.948000014
775,0.800000012,0.541000009,1.019000053,1.289999962,0.948000014
778,0.800000012,0.541000009,1.016000032,1.289999962,0.958000004
781,0.800000012,0.541000009,1.016000032,1.286999941,0.944999993
784,0.796000004,0.541000009,1.016000032,1.286999941,0.958000004
787,0.796000004,0.541000009,1.011999965,1.286999941,0.958000004
790,0.796000004,0.541000009,1.011999965,1.282999992,0.940999985
794,0.796000004,0.541000009,1.011999965,1.282999992,0.940999985
798,0.792999983,0.537999988,1.011999965,1.282999992,0.940999985
803,0.792999983,0.537999988,1.008999944,1.279999971,0.938000023
806,0.792999983,0.537999988,1.008999944,1.279999971,0.938000023
808,0.792999983,0.537999988,1.006000042,1.27699995,0.953999996
810,0.792999983,0.537999988,1.006000042,1.27699995,0.950999975
813,0.790000021,0.537999988,1.006000042,1.27699995,0.935000002
816,0.792999983,0.537999988,1.006000042,1.27699995,0.948000014
818,0.790000021,0.537999988,1.006000042,1.27699995,0.935000002
821,0.790000021,0.537999988,1.003000021,1.27699995,0.935000002
824,0.790000021,0.535000026,1.003000021,1.274000049,0.948000014
827,0.790000021,0.537999988,1.003000021,1.274000049,0.948000014
830,0.790000021,0.535000026,1,1.274000049,0.948000014
833,0.787,0.535000026,1,1.269999981,0.944999993
835,0.787,0.535000026,1,1.274000049,0.944999993
837,0.787,0.535000026,1,1.269999981,0.944999993
839,0.787,0.535000026,0.995999992,1.269999981,0.944999993
841,0.787,0.535000026,1,1.269999981,0.92900002
843,0.787,0.535000026,1,1.269999981,0.92900002
845,0.787,0.535000026,0.995999992,1.26699996,0.940999985
847,0.787,0.532000005,0.995999992,1.26699996,0.940999985
849,0.787,0.535000026,0.995999992,1.26699996,0.940999985
851,0.787,0.532000005,0.995999992,1.26699996,0.940999985
853,0.782999992,0.535000026,0.995999992,1.26699996,0.940999985
855,0.782999992,0.532000005,0.995999992,1.26699996,0.940999985
857,0.782999992,0.532000005,0.992999971,1.264000058,0.921999991
859,0.782999992,0.532000005,0.992999971,1.264000058,0.938000023
861,0.782999992,0.532000005,0.992999971,1.264000058,0.938000023
863,0.779999971,0.532000005,0.992999971,1.264000058,0.938000023
865,0.779999971,0.532000005,0.992999971,1.261000037,0.921999991
868,0.779999971,0.532000005,0.992999971,1.261000037,0.935000002
870,0.779999971,0.532000005,0.99000001,1.261000037,0.921999991
872,0.779999971,0.532000005,0.99000001,1.261000037,0.935000002
874,0.779999971,0.532000005,0.99000001,1.261000037,0.935000002
876,0.779999971,0.532000005,0.99000001,1.261000037,0.935000002
878,0.779999971,0.532000005,0.99000001,1.258000016,0.935000002
880,0.779999971,0.528999984,0.986999989,1.258000016,0.935000002
882,0.779999971,0.532000005,0.986999989,1.258000016,0.91900003
884,0.77700001,0.528999984,0.986999989,1.258000016,0.931999981
886,0.77700001,0.528999984,0.986999989,1.258000016,0.931999981
888,0.77700001,0.528999984,0.986999989,1.258000016,0.931999981
890,0.77700001,0.528999984,0.986999989,1.253999949,0.916000009
892,0.77700001,0.528999984,0.98299998,1.253999949,0.92900002
894,0.77700001,0.528999984,0.98299998,1.253999949,0.916000009
896,0.77700001,0.528999984,0.98299998,1.253999949,0.916000009
898,0.77700001,0.528999984,0.98299998,1.253999949,0.916000009
901,0.77700001,0.528999984,0.98299998,1.251000047,0.92900002
903,0.773999989,0.528999984,0.980000019,1.251000047,0.916000009
905,0.773999989,0.528999984,0.980000019,1.251000047,0.92900002
907,0.773999989,0.528999984,0.980000019,1.251000047,0.92900002
909,0.773999989,0.528999984,0.980000019,1.251000047,0.925000012
911,0.773999989,0.524999976,0.980000019,1.248000026,0.92900002
913,0.773999989,0.524999976,0.980000019,1.251000047,0.92900002
915,0.769999981,0.524999976,0.976999998,1.248000026,0.925000012
918,0.769999981,0.524999976,0.976999998,1.248000026,0.925000012
921,0.769999981,0.524999976,0.976999998,1.248000026,0.925000012
924,0.769999981,0.524999976,0.976999998,1.248000026,0.921999991
927,0.769999981,0.524999976,0.973999977,1.245000005,0.921999991
930,0.769999981,0.524999976,0.973999977,1.245000005,0.921999991
933,0.769999981,0.524999976,0.973999977,1.245000005,0.921999991
936,0.76700002,0.524999976,0.973999977,1.245000005,0.91900003
939,0.76700002,0.524999976,0.973999977,1.241000056,0.91900003
942,0.76700002,0.524999976,0.970000029,1.241000056,0.91900003
945,0.76700002,0.522000015,0.970000029,1.241000056,0.916000009
948,0.76700002,0.522000015,0.967000008,1.241000056,0.916000009
951,0.76700002,0.522000015,0.970000029,1.238000035,0.916000009
954,0.76700002,0.522000015,0.967000008,1.238000035,0.916000009
957,0.76700002,0.522000015,0.967000008,1.235000014,0.916000009
959,0.76700002,0.522000015,0.967000008,1.235000014,0.912
961,0.763999999,0.522000015,0.967000008,1.235000014,0.916000009
963,0.76700002,0.522000015,0.967000008,1.235000014,0.912
964,0.763999999,0.522000015,0.967000008,1.238000035,0.916000009
965,0.763999999,0.522000015,0.967000008,1.235000014,0.912
966,0.763999999,0.522000015,0.967000008,1.235000014,0.912
967,0.763999999,0.522000015,0.963999987,1.235000014,0.912
968,0.763999999,0.522000015,0.963999987,1.235000014,0.912
969,0.763999999,0.522000015,0.963999987,1.235000014,0.912
970,0.763999999,0.522000015,0.963999987,1.235000014,0.912
971,0.763999999,0.518999994,0.963999987,1.235000014,0.908999979
972,0.763999999,0.522000015,0.963999987,1.231999993,0.912
974,0.763999999,0.522000015,0.963999987,1.231999993,0.912
976,0.760999978,0.522000015,0.963999987,1.231999993,0.908999979
978,0.760999978,0.518999994,0.963999987,1.231999993,0.908999979
980,0.760999978,0.518999994,0.961000025,1.231999993,0.908999979
982,0.760999978,0.518999994,0.961000025,1.231999993,0.908999979
984,0.760999978,0.518999994,0.961000025,1.231999993,0.908999979
986,0.760999978,0.518999994,0.961000025,1.231999993,0.908999979
988,0.760999978,0.518999994,0.958000004,1.228999972,0.906000018
990,0.760999978,0.518999994,0.961000025,1.228999972,0.906000018
992,0.760999978,0.518999994,0.961000025,1.228999972,0.906000018
994,0.758000016,0.518999994,0.958000004,1.228999972,0.906000018
996,0.760999978,0.518999994,0.958000004,1.228999972,0.906000018
998,0.758000016,0.518999994,0.958000004,1.225000024,0.906000018
1000,0.758000016,0.518999994,0.958000004,1.225000024,0.906000018
1002,0.758000016,0.518999994,0.958000004,1.225000024,0.906000018
1004,0.758000016,0.518999994,0.953999996,1.225000024,0.906000018
1006,0.758000016,0.515999973,0.958000004,1.225000024,0.902999997
1009,0.758000016,0.518999994,0.953999996,1.225000024,0.902999997
1012,0.758000016,0.518999994,0.953999996,1.222000003,0.902999997
1015,0.754000008,0.515999973,0.953999996,1.222000003,0.902999997
1018,0.758000016,0.515999973,0.953999996,1.222000003,0.899999976
1021,0.754000008,0.515999973,0.950999975,1.222000003,0.899999976
1024,0.754000008,0.515999973,0.950999975,1.222000003,0.899999976
1027,0.754000008,0.515999973,0.950999975,1.218999982,0.899999976
1030,0.754000008,0.515999973,0.950999975,1.218999982,0.899999976
1032,0.750999987,0.515999973,0.948000014,1.218999982,0.896000028
1034,0.754000008,0.515999973,0.950999975,1.218999982,0.896000028
1036,0.754000008,0.515999973,0.948000014,1.218999982,0.896000028
1037,0.754000008,0.512000024,0.948000014,1.215999961,0.896000028
1038,0.754000008,0.515999973,0.948000014,1.215999961,0.896000028
1039,0.754000008,0.515999973,0.948000014,1.215999961,0.896000028
1040,0.750999987,0.515999973,0.948000014,1.215999961,0.896000028
1041,0.750999987,0.515999973,0.948000014,1.215999961,0.896000028
1042,0.754000008,0.515999973,0.948000014,1.215999961,0.896000028
1043,0.754000008,0.512000024,0.944999993,1.215999961,0.893000007
1044,0.750999987,0.515999973,0.948000014,1.215999961,0.896000028
1045,0.754000008,0.515999973,0.948000014,1.215999961,0.893000007
1046,0.750999987,0.512000024,0.948000014,1.212000012,0.893000007
1047,0.750999987,0.515999973,0.944999993,1.215999961,0.893000007
1049,0.750999987,0.512000024,0.944999993,1.212000012,0.893000007
1050,0.750999987,0.512000024,0.944999993,1.212000012,0.893000007
1051,0.750999987,0.512000024,0.944999993,1.215999961,0.893000007
1052,0.748000026,0.512000024,0.944999993,1.212000012,0.893000007
1057,0.748000026,0.512000024,0.944999993,1.212000012,0.893000007
1060,0.748000026,0.512000024,0.940999985,1.212000012,0.889999986
1064,0.748000026,0.509000003,0.940999985,1.208999991,0.889999986
1068,0.748000026,0.512000024,0.940999985,1.208999991,0.889999986
1071,0.748000026,0.512000024,0.940999985,1.208999991,0.889999986
1075,0.748000026,0.512000024,0.938000023,1.20599997,0.889999986
1078,0.748000026,0.512000024,0.938000023,1.20599997,0.887000024
1081,0.745000005,0.509000003,0.938000023,1.20599997,0.887000024
1084,0.745000005,0.509000003,0.938000023,1.20599997,0.887000024
1087,0.745000005,0.509000003,0.938000023,1.20599997,0.887000024
1090,0.745000005,0.509000003,0.935000002,1.202999949,0.887000024
1093,0.745000005,0.509000003,0.935000002,1.202999949,0.883000016
1095,0.745000005,0.509000003,0.935000002,1.202999949,0.883000016
1097,0.745000005,0.509000003,0.931999981,1.202999949,0.883000016
1099,0.745000005,0.509000003,0.935000002,1.202999949,0.883000016
1101,0.745000005,0.509000003,0.935000002,1.200000048,0.883000016
1103,0.740999997,0.509000003,0.935000002,1.200000048,0.883000016
1105,0.740999997,0.509000003,0.931999981,1.202999949,0.879999995
1108,0.740999997,0.509000003,0.931999981,1.200000048,0.879999995
1111,0.740999997,0.509000003,0.931999981,1.200000048,0.879999995
1116,0.740999997,0.509000003,0.92900002,1.200000048,0.879999995
1118,0.740999997,0.505999982,0.92900002,1.19599998,0.876999974
1120,0.740999997,0.509000003,0.92900002,1.19599998,0.876999974
1122,0.737999976,0.509000003,0.92900002,1.19599998,0.876999974
1124,0.737999976,0.505999982,0.92900002,1.19599998,0.876999974
1126,0.737999976,0.505999982,0.92900002,1.192999959,0.876999974
1128,0.737999976,0.505999982,0.92900002,1.192999959,0.876999974
1130,0.737999976,0.505999982,0.92900002,1.192999959,0.876999974
1132,0.737999976,0.505999982,0.92900002,1.192999959,0.876999974
1134,0.737999976,0.505999982,0.925000012,1.192999959,0.876999974
1136,0.737999976,0.505999982,0.925000012,1.192999959,0.876999974
1138,0.737999976,0.505999982,0.925000012,1.192999959,0.861000001
1140,0.737999976,0.505999982,0.925000012,1.192999959,0.861000001
1142,0.737999976,0.505999982,0.925000012,1.190000057,0.861000001
1144,0.737999976,0.505999982,0.925000012,1.190000057,0.861000001
1146,0.735000014,0.505999982,0.921999991,1.190000057,0.874000013
1147,0.735000014,0.505999982,0.921999991,1.190000057,0.861000001
1148,0.735000014,0.505999982,0.921999991,1.190000057,0.874000013
1149,0.737999976,0.505999982,0.921999991,1.190000057,0.861000001
1150,0.735000014,0.505999982,0.921999991,1.190000057,0.861000001
1151,0.735000014,0.503000021,0.921999991,1.190000057,0.861000001
1152,0.735000014,0.505999982,0.921999991,1.190000057,0.861000001
1153,0.735000014,0.505999982,0.921999991,1.190000057,0.870000005
1155,0.735000014,0.505999982,0.921999991,1.187000036,0.85799998
1156,0.735000014,0.503000021,0.91900003,1.190000057,0.861000001
1157,0.735000014,0.505999982,0.921999991,1.187000036,0.874000013
1158,0.735000014,0.505999982,0.921999991,1.187000036,0.861000001
1159,0.735000014,0.505999982,0.91900003,1.187000036,0.85799998
1162,0.735000014,0.503000021,0.91900003,1.187000036,0.85799998
1164,0.735000014,0.503000021,0.91900003,1.187000036,0.85799998
1166,0.735000014,0.503000021,0.91900003,1.187000036,0.870000005
1168,0.735000014,0.505999982,0.91900003,1.182999969,0.85799998
1170,0.735000014,0.503000021,0.91900003,1.187000036,0.870000005
1172,0.731999993,0.503000021,0.91900003,1.187000036,0.85799998
1174,0.731999993,0.503000021,0.91900003,1.182999969,0.870000005
1176,0.731999993,0.503000021,0.916000009,1.182999969,0.85799998
1178,0.731999993,0.503000021,0.916000009,1.182999969,0.866999984
1181,0.731999993,0.503000021,0.916000009,1.182999969,0.85799998
1183,0.731999993,0.503000021,0.916000009,1.182999969,0.866999984
1185,0.731999993,0.503000021,0.916000009,1.182999969,0.870000005
1187,0.731999993,0.503000021,0.916000009,1.179999948,0.853999972
1189,0.731999993,0.503000021,0.916000009,1.182999969,0.853999972
1191,0.731999993,0.503000021,0.912,1.179999948,0.853999972
1193,0.728999972,0.503000021,0.912,1.177000046,0.853999972
1195,0.728999972,0.503000021,0.912,1.179999948,0.866999984
1197,0.728999972,0.503000021,0.912,1.179999948,0.866999984
1199,0.728999972,0.503000021,0.912,1.179999948,0.851000011
1201,0.728999972,0.503000021,0.908999979,1.177000046,0.853999972
1202,0.728999972,0.503000021,0.912,1.177000046,0.866999984
1203,0.728999972,0.503000021,0.912,1.177000046,0.851000011
1204,0.728999972,0.503000021,0.912,1.179999948,0.851000011
1205,0.728999972,0.503000021,0.908999979,1.177000046,0.851000011
1206,0.728999972,0.503000021,0.912,1.177000046,0.853999972
1207,0.728999972,0.5,0.908999979,1.177000046,0.864000022
1208,0.728999972,0.503000021,0.908999979,1.177000046,0.864000022
1209,0.728999972,0.5,0.908999979,1.177000046,0.864000022
1210,0.728999972,0.503000021,0.908999979,1.177000046,0.864000022
1211,0.728999972,0.5,0.908999979,1.177000046,0.864000022
1212,0.728999972,0.503000021,0.908999979,1.177000046,0.864000022
1213,0.728999972,0.5,0.908999979,1.174000025,0.864000022
1214,0.728999972,0.503000021,0.908999979,1.177000046,0.864000022
1216,0.728999972,0.5,0.908999979,1.174000025,0.864000022
1218,0.725000024,0.5,0.908999979,1.174000025,0.861000001
1220,0.725000024,0.5,0.906000018,1.174000025,0.84799999
1222,0.725000024,0.503000021,0.906000018,1.174000025,0.84799999
1225,0.725000024,0.5,0.906000018,1.174000025,0.851000011
1230,0.725000024,0.5,0.906000018,1.174000025,0.845000029
1232,0.725000024,0.5,0.906000018,1.174000025,0.84799999
1235,0.725000024,0.5,0.906000018,1.169999957,0.845000029
1239,0.725000024,0.5,0.906000018,1.169999957,0.845000029
1242,0.722000003,0.5,0.902999997,1.169999957,0.845000029
1244,0.722000003,0.495999992,0.902999997,1.169999957,0.845000029
1246,0.722000003,0.5,0.902999997,1.167000055,0.845000029
1248,0.722000003,0.5,0.899999976,1.167000055,0.85799998
1250,0.722000003,0.5,0.902999997,1.167000055,0.85799998
1252,0.722000003,0.5,0.902999997,1.167000055,0.845000029
1254,0.722000003,0.495999992,0.899999976,1.167000055,0.845000029
1256,0.722000003,0.5,0.902999997,1.167000055,0.841000021
1259,0.722000003,0.5,0.899999976,1.164000034,0.841000021
1262,0.722000003,0.495999992,0.899999976,1.164000034,0.853999972
1265,0.718999982,0.495999992,0.899999976,1.164000034,0.841000021
1268,0.718999982,0.495999992,0.899999976,1.164000034,0.841000021
1270,0.718999982,0.495999992,0.899999976,1.164000034,0.841000021
1272,0.722000003,0.5,0.896000028,1.164000034,0.853999972
1275,0.718999982,0.495999992,0.896000028,1.161000013,0.838
1277,0.718999982,0.495999992,0.896000028,1.161000013,0.838
1279,0.716000021,0.495999992,0.896000028,1.161000013,0.851000011
1281,0.718999982,0.495999992,0.896000028,1.161000013,0.838
1284,0.718999982,0.495999992,0.896000028,1.161000013,0.851000011
1287,0.716000021,0.495999992,0.896000028,1.161000013,0.851000011
1290,0.716000021,0.495999992,0.893000007,1.157999992,0.851000011
1293,0.716000021,0.495999992,0.893000007,1.157999992,0.851000011
1296,0.716000021,0.495999992,0.893000007,1.157999992,0.838
1300,0.716000021,0.495999992,0.893000007,1.157999992,0.834999979
1304,0.716000021,0.495999992,0.893000007,1.154000044,0.834999979
1306,0.716000021,0.495999992,0.889999986,1.154000044,0.832000017
1308,0.716000021,0.495999992,0.889999986,1.154000044,0.84799999
1311,0.716000021,0.495999992,0.889999986,1.154000044,0.84799999
1313,0.716000021,0.493000001,0.889999986,1.154000044,0.834999979
1315,0.716000021,0.493000001,0.889999986,1.151000023,0.84799999
1317,0.716000021,0.493000001,0.889999986,1.154000044,0.84799999
1319,0.712000012,0.493000001,0.889999986,1.154000044,0.845000029
1321,0.716000021,0.493000001,0.889999986,1.154000044,0.832000017
1323,0.712000012,0.495999992,0.889999986,1.151000023,0.845000029
1325,0.712000012,0.493000001,0.889999986,1.151000023,0.832000017
1327,0.712000012,0.493000001,0.887000024,1.151000023,0.845000029
1329,0.712000012,0.493000001,0.887000024,1.151000023,0.845000029
1331,0.712000012,0.493000001,0.887000024,1.151000023,0.845000029
1333,0.712000012,0.493000001,0.887000024,1.151000023,0.832000017
1335,0.712000012,0.493000001,0.887000024,1.148000002,0.845000029
1337,0.712000012,0.493000001,0.887000024,1.148000002,0.828999996
1339,0.712000012,0.493000001,0.883000016,1.151000023,0.845000029
1341,0.712000012,0.493000001,0.887000024,1.148000002,0.841000021
1343,0.708999991,0.493000001,0.883000016,1.148000002,0.841000021
1345,0.708999991,0.493000001,0.883000016,1.148000002,0.828999996
1348,0.708999991,0.493000001,0.883000016,1.148000002,0.828999996
1351,0.708999991,0.493000001,0.883000016,1.148000002,0.841000021
1354,0.708999991,0.493000001,0.883000016,1.144999981,0.841000021
1357,0.708999991,0.493000001,0.879999995,1.144999981,0.828999996
1360,0.708999991,0.493000001,0.879999995,1.144999981,0.824999988
1363,0.708999991,0.493000001,0.879999995,1.144999981,0.828999996
1366,0.70599997,0.493000001,0.879999995,1.144999981,0.838
1369,0.708999991,0.49000001,0.879999995,1.144999981,0.838
1372,0.708999991,0.49000001,0.879999995,1.141000032,0.838
1375,0.70599997,0.49000001,0.876999974,1.141000032,0.838
1378,0.70599997,0.49000001,0.876999974,1.141000032,0.824999988
1381,0.70599997,0.49000001,0.876999974,1.141000032,0.824999988
1384,0.70599997,0.49000001,0.876999974,1.141000032,0.824999988
1388,0.70599997,0.49000001,0.876999974,1.138000011,0.834999979
1391,0.70599997,0.49000001,0.876999974,1.138000011,0.832000017
1394,0.703000009,0.49000001,0.876999974,1.138000011,0.822000027
1398,0.70599997,0.49000001,0.874000013,1.138000011,0.819000006
1402,0.703000009,0.49000001,0.874000013,1.13499999,0.819000006
1405,0.703000009,0.49000001,0.874000013,1.138000011,0.822000027
1408,0.703000009,0.49000001,0.874000013,1.13499999,0.819000006
1411,0.703000009,0.49000001,0.874000013,1.13499999,0.815999985
1414,0.703000009,0.49000001,0.870000005,1.13499999,0.819000006
1417,0.703000009,0.49000001,0.870000005,1.13499999,0.819000006
1420,0.699999988,0.49000001,0.870000005,1.13499999,0.819000006
1423,0.703000009,0.49000001,0.870000005,1.131999969,0.832000017
1426,0.703000009,0.486999989,0.870000005,1.131999969,0.828999996
1429,0.699999988,0.486999989,0.866999984,1.128999949,0.815999985
1432,0.699999988,0.49000001,0.866999984,1.131999969,0.815999985
1435,0.699999988,0.486999989,0.866999984,1.128999949,0.828999996
1438,0.699999988,0.49000001,0.866999984,1.128999949,0.824999988
1441,0.699999988,0.486999989,0.866999984,1.128999949,0.824999988
1444,0.699999988,0.49000001,0.866999984,1.128999949,0.811999977
1447,0.699999988,0.486999989,0.866999984,1.128999949,0.824999988
1450,0.699999988,0.486999989,0.866999984,1.128999949,0.811999977
1453,0.699999988,0.486999989,0.864000022,1.125,0.824999988
1457,0.69599998,0.486999989,0.864000022,1.125,0.811999977
1461,0.699999988,0.486999989,0.864000022,1.125,0.811999977
1465,0.69599998,0.486999989,0.864000022,1.125,0.824999988
1468,0.69599998,0.486999989,0.861000001,1.125,0.824999988
1471,0.69599998,0.486999989,0.861000001,1.121999979,0.809000015
1474,0.69599998,0.486999989,0.861000001,1.121999979,0.809000015
1477,0.69599998,0.486999989,0.861000001,1.121999979,0.824999988
1480,0.69599998,0.48300001,0.861000001,1.121999979,0.809000015
1483,0.69599998,0.486999989,0.861000001,1.121999979,0.809000015
1486,0.69599998,0.48300001,0.85799998,1.118999958,0.819000006
1489,0.693000019,0.486999989,0.85799998,1.118999958,0.819000006
1492,0.693000019,0.48300001,0.85799998,1.118999958,0.819000006
1494,0.693000019,0.48300001,0.85799998,1.118999958,0.809000015
1496,0.693000019,0.48300001,0.85799998,1.118999958,0.815999985
1499,0.693000019,0.48300001,0.85799998,1.118999958,0.815999985
1501,0.693000019,0.48300001,0.85799998,1.118999958,0.819000006
1503,0.693000019,0.48300001,0.85799998,1.118999958,0.815999985
1505,0.693000019,0.48300001,0.85799998,1.116000056,0.802999973
1507,0.693000019,0.48300001,0.85799998,1.116000056,0.805999994
1509,0.693000019,0.48300001,0.853999972,1.116000056,0.805999994
